trial, progress in trial, Presented Person, Smpled-Stim, SmpledStim-Location, FalseStim, FalseStim-Location, Pressed Key, Reaction Time
1,1,m2,v2,4,v1,-4,['right'],2369
1,2,w1,v2,-4,v1,4,['left'],3554
2,1,m2,c2,4,c1,-4,['right'],1245
2,2,m1,c1,-4,c2,4,['left'],1068
2,3,m1,v1,4,c2,-4,['right'],1410
2,4,w1,c1,-4,c2,4,['left'],1418
2,5,m1,c1,-4,v2,4,['right'],1786
3,1,w1,v2,-4,c2,4,['left'],1644
3,2,m2,v2,-4,v1,4,['left'],1587
3,3,w2,v1,-4,c1,4,['left'],1421
3,4,m2,c2,4,v1,-4,['right'],1814
3,5,w1,c1,4,c2,-4,['right'],1407
3,6,m2,v2,4,v1,-4,['right'],1408
3,7,w1,c1,-4,v1,4,['left'],1249
3,8,w1,v2,-4,v1,4,['right'],1392
4,1,w2,c2,4,v2,-4,['right'],1428
4,2,w2,v1,4,v2,-4,['right'],1020
4,3,m2,c2,-4,v1,4,['left'],796
4,4,w1,v2,4,c2,-4,['right'],949
4,5,m2,v2,4,v1,-4,['right'],1249
4,6,w2,v1,-4,c1,4,['left'],1280
4,7,w2,c2,-4,c1,4,['left'],934
4,8,m1,c1,-4,v2,4,['left'],1402
4,9,m1,c1,4,c2,-4,['left'],1139
5,1,m2,v2,4,v1,-4,['right'],1267
5,2,w1,v2,4,v1,-4,['right'],1442
5,3,m2,c2,4,c1,-4,['right'],1121
5,4,m2,c2,4,v1,-4,['left'],1196
6,1,m2,c2,4,c1,-4,['right'],774
6,2,w2,c2,4,v2,-4,['right'],1072
6,3,m2,v2,4,v1,-4,['right'],1503
6,4,w1,v2,4,v1,-4,['right'],916
6,5,w2,v1,4,c1,-4,['right'],953
6,6,m1,c1,4,v2,-4,['right'],1292
6,7,w1,c1,-4,v1,4,['left'],1938
6,8,w1,c1,4,c2,-4,['right'],1302
6,9,m2,c2,4,v1,-4,['right'],867
6,10,w1,v2,4,c2,-4,['right'],825
6,11,w2,v1,-4,c1,4,['left'],1306
6,12,m1,v1,-4,v2,4,['left'],2207
6,13,m1,c1,-4,v2,4,['left'],880
6,14,m1,v1,-4,v2,4,['left'],886
6,15,w2,c2,-4,v2,4,['left'],1132
6,16,m2,v2,-4,v1,4,['left'],1608
