trial, progress in trial, Presented Person, Smpled-Stim, SmpledStim-Location, FalseStim, FalseStim-Location, Pressed Key, Reaction Time
53,1,m2,c2,-4,c1,4,['right'],1696
54,1,m2,v2,-4,v1,4,['right'],1040
55,1,w2,c2,4,v2,-4,['left'],1160
56,1,m1,c1,4,v2,-4,['left'],1465
57,1,m2,v2,-4,v1,4,['right'],975
58,1,m2,v2,-4,v1,4,['left'],952
58,2,m1,v1,-4,c2,4,['right'],1401
59,1,m1,c1,-4,v2,4,['left'],1088
59,2,w1,v2,4,c2,-4,['right'],2158
59,3,w2,c2,4,c1,-4,['right'],2106
59,4,w2,v1,-4,c1,4,['left'],1487
59,5,w1,c1,4,c2,-4,['right'],2493
59,6,m2,c2,4,v1,-4,['right'],1083
59,7,m1,c1,4,v2,-4,['right'],1641
59,8,m2,c2,-4,v1,4,['left'],873
59,9,w2,v1,4,c1,-4,['right'],1744
59,10,m1,v1,-4,c2,4,['right'],1323
60,1,m2,v2,4,v1,-4,['left'],3567
61,1,w1,v2,-4,v1,4,['left'],1969
61,2,w1,c1,-4,v1,4,['left'],1548
61,3,m1,v1,4,v2,-4,['left'],1248
62,1,w2,v1,4,v2,-4,['right'],1146
62,2,m2,v2,4,v1,-4,['right'],1613
62,3,w2,v1,-4,v2,4,['left'],1350
62,4,w1,v2,4,v1,-4,['right'],1753
62,5,w1,v2,4,v1,-4,['right'],645
62,6,w2,c2,4,v2,-4,['right'],1556
62,7,m2,v2,4,c1,-4,['right'],2223
62,8,m1,c1,4,c2,-4,['right'],1312
62,9,m1,c1,-4,v2,4,['left'],901
62,10,w1,c1,4,c2,-4,['left'],2402
63,1,m2,c2,4,v1,-4,['left'],1693
64,1,m1,c1,4,v2,-4,['right'],991
64,2,w1,c1,-4,c2,4,['right'],1817
65,1,m1,c1,4,c2,-4,['right'],1012
65,2,m2,v2,4,c1,-4,['right'],1093
65,3,m2,v2,4,c1,-4,['right'],746
65,4,w1,v2,-4,c2,4,['left'],1450
65,5,w2,v1,4,c1,-4,['right'],1162
65,6,w2,c2,-4,c1,4,['right'],2349
66,1,w1,v2,4,v1,-4,['right'],1068
66,2,w1,c1,-4,c2,4,['left'],1490
66,3,m2,v2,4,v1,-4,['left'],1240
67,1,m2,v2,-4,v1,4,['right'],2379
68,1,w1,c1,-4,c2,4,['left'],2030
68,2,w2,c2,-4,v2,4,['left'],1622
68,3,w1,c1,4,v1,-4,['left'],1079
69,1,w1,c1,4,c2,-4,['right'],1115
69,2,w1,c1,-4,c2,4,['left'],792
69,3,m2,v2,-4,c1,4,['left'],1161
69,4,m2,c2,4,c1,-4,['right'],1187
69,5,m1,v1,-4,c2,4,['left'],2262
69,6,w1,v2,4,c2,-4,['right'],1237
69,7,m1,c1,-4,v2,4,['left'],1381
69,8,w2,v1,4,v2,-4,['right'],1071
69,9,m2,v2,-4,v1,4,['left'],1397
69,10,m1,c1,-4,v2,4,['left'],1247
69,11,w2,c2,4,c1,-4,['right'],1718
69,12,w2,c2,4,c1,-4,['right'],858
69,13,w2,v1,-4,v2,4,['left'],1850
69,14,m1,v1,-4,v2,4,['right'],1265
70,1,m1,v1,-4,v2,4,['left'],1991
70,2,w1,c1,4,c2,-4,['right'],2569
71,1,m1,c1,4,v2,-4,['right'],1289
71,2,m2,c2,4,c1,-4,['right'],1126
71,3,w1,v2,-4,c2,4,['left'],874
71,4,w2,c2,-4,v2,4,['left'],1497
71,5,w2,v1,4,v2,-4,['right'],1228
71,6,m2,c2,-4,c1,4,['left'],1044
71,7,m1,v1,-4,c2,4,['left'],1963
71,8,w2,c2,-4,c1,4,['right'],2273
72,1,w1,v2,4,v1,-4,['right'],948
72,2,w2,c2,4,v2,-4,['left'],999
73,1,w2,v1,-4,c1,4,['left'],1349
73,2,m2,v2,-4,v1,4,['left'],1312
73,3,w1,c1,4,c2,-4,['right'],1693
73,4,m1,c1,4,c2,-4,['left'],1434
74,1,w1,v2,4,c2,-4,['right'],2199
74,2,w2,c2,-4,c1,4,['left'],1569
74,3,w1,v2,-4,v1,4,['left'],1540
74,4,m1,v1,-4,v2,4,['left'],1368
74,5,m1,c1,4,c2,-4,['right'],1394
74,6,w2,c2,-4,c1,4,['left'],1732
74,7,m2,v2,4,v1,-4,['left'],2448
75,1,m2,v2,-4,c1,4,['left'],812
75,2,w2,v1,4,v2,-4,['right'],1420
75,3,m1,c1,4,v2,-4,['right'],1005
75,4,m2,c2,-4,v1,4,['left'],1574
75,5,m1,c1,4,c2,-4,['right'],969
75,6,w2,c2,-4,c1,4,['left'],1195
75,7,w2,c2,-4,c1,4,['left'],653
75,8,m1,v1,-4,v2,4,['left'],1300
75,9,m2,c2,-4,v1,4,['left'],2241
75,10,w1,c1,4,c2,-4,['right'],1857
75,11,w1,v2,-4,c2,4,['left'],1321
75,12,m1,v1,4,v2,-4,['right'],1365
75,13,m2,v2,4,c1,-4,['left'],2536
76,1,m1,v1,4,v2,-4,['right'],1521
76,2,w2,c2,4,c1,-4,['right'],1766
76,3,m2,v2,-4,v1,4,['left'],1553
76,4,w2,c2,-4,c1,4,['right'],1388
77,1,w1,c1,4,v1,-4,['right'],1997
77,2,w2,v1,4,v2,-4,['right'],1399
77,3,w1,v2,4,v1,-4,['right'],840
77,4,m1,c1,-4,v2,4,['left'],960
77,5,w2,v1,-4,v2,4,['left'],1458
77,6,m1,v1,-4,v2,4,['left'],1858
77,7,w2,c2,-4,v2,4,['left'],2313
77,8,m2,v2,4,v1,-4,['right'],1374
77,9,m1,c1,4,v2,-4,['right'],1961
77,10,m2,v2,4,v1,-4,['right'],1588
77,11,m2,c2,4,v1,-4,['right'],1150
77,12,w2,c2,4,v2,-4,['right'],2625
78,1,w2,v1,4,v2,-4,['right'],1204
78,2,w2,v1,4,v2,-4,['right'],597
78,3,m1,c1,4,c2,-4,['right'],1478
78,4,m2,v2,4,c1,-4,['right'],1340
78,5,w1,c1,4,c2,-4,['right'],1704
78,6,w1,v2,-4,v1,4,['left'],1142
78,7,w2,c2,4,v2,-4,['right'],1322
78,8,m1,c1,-4,c2,4,['left'],1406
78,9,w1,v2,-4,c2,4,['left'],808
78,10,m1,v1,-4,v2,4,['right'],1393
79,1,w2,c2,4,c1,-4,['right'],1086
79,2,w2,v1,4,v2,-4,['right'],1532
79,3,m2,c2,4,c1,-4,['left'],1256
80,1,m2,v2,-4,c1,4,['right'],1079
81,1,w1,c1,-4,v1,4,['right'],1732
82,1,m1,v1,-4,v2,4,['right'],1140
83,1,m2,c2,-4,c1,4,['left'],1425
83,2,w1,c1,4,c2,-4,['right'],1138
83,3,m2,v2,4,v1,-4,['right'],1654
83,4,m1,v1,-4,v2,4,['left'],1797
83,5,w1,v2,-4,v1,4,['left'],1061
83,6,w2,v1,-4,c1,4,['right'],1307
84,1,m2,c2,4,c1,-4,['right'],1602
84,2,w2,v1,4,v2,-4,['right'],2441
84,3,m2,v2,4,v1,-4,['left'],2929
85,1,w1,v2,4,c2,-4,['right'],1670
85,2,w2,v1,-4,c1,4,['left'],1885
85,3,m1,v1,-4,v2,4,['right'],1331
86,1,m2,c2,-4,c1,4,['left'],1459
86,2,w2,c2,-4,v2,4,['right'],1546
87,1,w1,v2,4,c2,-4,['right'],923
87,2,m2,c2,-4,c1,4,['left'],1071
87,3,w2,v1,4,v2,-4,['right'],2022
87,4,m2,v2,4,v1,-4,['right'],1527
87,5,m1,v1,4,v2,-4,['right'],1579
87,6,m2,c2,4,v1,-4,['right'],1301
87,7,m2,v2,-4,v1,4,['right'],1146
88,1,w2,c2,4,v2,-4,['right'],2058
88,2,m2,c2,4,c1,-4,['right'],1002
88,3,m1,v1,-4,c2,4,['right'],1601
89,1,m2,v2,4,c1,-4,['right'],2458
89,2,w1,c1,4,v1,-4,['right'],1265
89,3,m2,c2,4,v1,-4,['right'],1264
89,4,w2,c2,-4,c1,4,['left'],1118
89,5,w2,v1,-4,c1,4,['left'],1361
89,6,m2,c2,-4,v1,4,['left'],1332
89,7,m2,v2,-4,c1,4,['right'],1592
90,1,m1,c1,-4,c2,4,['left'],1301
90,2,w2,v1,-4,c1,4,['left'],955
90,3,w1,c1,4,v1,-4,['right'],1286
90,4,w1,v2,4,c2,-4,['right'],2020
90,5,w2,c2,4,v2,-4,['right'],1117
90,6,m2,v2,4,c1,-4,['right'],1841
90,7,w1,v2,-4,c2,4,['left'],1097
90,8,w1,c1,4,v1,-4,['right'],1471
90,9,m2,c2,-4,c1,4,['left'],1541
90,10,m1,v1,4,c2,-4,['right'],1329
90,11,w2,c2,4,c1,-4,['right'],1613
90,12,w2,v1,-4,c1,4,['left'],1182
90,13,m1,v1,-4,c2,4,['left'],1744
90,14,m2,v2,4,v1,-4,['right'],1723
90,15,m1,c1,4,v2,-4,['right'],1216
90,16,m2,c2,4,v1,-4,['right'],1177
