trial, progress in trial, Presented Person, Smpled-Stim, SmpledStim-Location, FalseStim, FalseStim-Location, Pressed Key, Reaction Time
1,1,w1,c1,-4,c2,4,['left'],6427
2,1,w1,c1,-4,c2,4,['right'],835
3,1,w2,c2,4,c1,-4,['left'],251
4,1,m2,v2,4,v1,-4,['left'],1471
5,1,m1,c1,-4,v2,4,['left'],1499
5,2,w2,c2,-4,v2,4,['left'],1417
5,3,w2,v1,-4,v2,4,['left'],5393
6,1,w2,c2,-4,v2,4,['left'],1395
6,2,m1,v1,-4,c2,4,['right'],1317
7,1,w1,c1,-4,c2,4,['left'],1388
7,2,w1,c1,-4,c2,4,['left'],878
7,3,w2,v1,-4,c1,4,['left'],988
7,4,w1,v2,-4,c2,4,['left'],2926
8,1,m1,c1,4,c2,-4,['left'],1390
9,1,m2,v2,4,v1,-4,['right'],2041
9,2,w1,v2,4,v1,-4,['right'],2161
9,3,m1,c1,4,c2,-4,['right'],1868
9,4,m2,v2,-4,c1,4,['left'],1531
9,5,m2,c2,4,c1,-4,['right'],1487
9,6,w2,c2,4,c1,-4,['right'],1189
9,7,w2,v1,-4,c1,4,['left'],975
9,8,w2,v1,-4,v2,4,['left'],937
9,9,w2,c2,-4,c1,4,['left'],1205
9,10,w1,c1,4,c2,-4,['right'],1054
9,11,m1,v1,4,c2,-4,['right'],2373
9,12,w1,c1,-4,v1,4,['left'],1479
9,13,m2,c2,4,v1,-4,['right'],1564
9,14,m1,v1,-4,c2,4,['left'],1895
9,15,w1,v2,-4,v1,4,['left'],1829
9,16,m1,c1,4,c2,-4,['right'],1637
