trial, progress in trial, Presented Person, Smpled-Stim, SmpledStim-Location, FalseStim, FalseStim-Location, Pressed Key, Reaction Time
1,1,m2,c2,-4,c1,4,['right'],1285
2,1,w2,v1,-4,v2,4,['left'],1784
2,2,w1,v2,-4,c2,4,['left'],1410
2,3,w1,c1,4,c2,-4,['right'],1498
2,4,m2,v2,-4,c1,4,['left'],2440
2,5,m2,v2,-4,c1,4,['left'],1768
2,6,w2,c2,4,v2,-4,['right'],1531
2,7,w2,c2,-4,c1,4,['right'],4199
3,1,m2,v2,-4,c1,4,['left'],1194
3,2,w1,v2,-4,c2,4,['left'],1507
3,3,w1,c1,-4,c2,4,['left'],2616
4,1,m1,c1,-4,v2,4,['left'],1458
4,2,m2,v2,4,c1,-4,['right'],1194
4,3,w2,c2,-4,v2,4,['left'],1811
4,4,w2,c2,4,c1,-4,['right'],2459
4,5,w1,c1,4,c2,-4,['right'],1475
4,6,m1,c1,4,c2,-4,['right'],1650
4,7,w1,c1,4,v1,-4,['right'],1681
4,8,w1,v2,4,v1,-4,['right'],1199
4,9,m1,v1,4,c2,-4,['right'],1471
4,10,w1,v2,4,v1,-4,['right'],1574
4,11,m2,v2,-4,v1,4,['left'],1657
4,12,m2,c2,-4,c1,4,['right'],3216
5,1,m1,v1,4,c2,-4,['right'],1910
5,2,m1,c1,4,c2,-4,['right'],1803
5,3,m2,c2,4,v1,-4,['left'],1524
6,1,m2,v2,-4,c1,4,['left'],1009
6,2,w1,c1,-4,v1,4,['left'],2170
6,3,m2,c2,-4,v1,4,['left'],1877
6,4,m2,v2,-4,v1,4,['left'],1795
6,5,m1,c1,-4,v2,4,['left'],1780
6,6,m1,v1,-4,v2,4,['left'],2198
6,7,w2,v1,4,v2,-4,['right'],2528
7,1,w2,v1,-4,v2,4,['left'],1962
7,2,w2,c2,-4,v2,4,['left'],1117
7,3,w1,c1,4,v1,-4,['right'],1274
7,4,m1,c1,4,c2,-4,['right'],1104
7,5,w2,c2,-4,v2,4,['left'],1582
7,6,m1,c1,4,c2,-4,['right'],1104
7,7,m1,v1,4,v2,-4,['right'],1237
7,8,w1,v2,4,c2,-4,['left'],2733
8,1,w1,v2,4,c2,-4,['right'],1563
8,2,m2,c2,-4,v1,4,['left'],1022
8,3,w2,v1,4,v2,-4,['right'],1023
8,4,w1,c1,4,c2,-4,['left'],1951
9,1,m2,v2,-4,c1,4,['left'],1856
9,2,w1,c1,-4,c2,4,['left'],2107
9,3,w1,v2,4,v1,-4,['right'],1329
9,4,w1,v2,4,c2,-4,['right'],1277
9,5,m1,v1,4,c2,-4,['right'],1130
9,6,m2,v2,-4,c1,4,['left'],1262
9,7,m2,c2,4,v1,-4,['right'],1237
9,8,m1,v1,-4,c2,4,['left'],1269
9,9,w2,v1,4,v2,-4,['right'],1708
9,10,w2,v1,4,v2,-4,['right'],1513
9,11,w2,c2,4,c1,-4,['right'],1603
9,12,w2,c2,4,v2,-4,['right'],1356
9,13,w1,c1,-4,v1,4,['left'],1656
9,14,m1,c1,4,c2,-4,['right'],1487
9,15,m1,c1,4,c2,-4,['right'],1525
9,16,m2,c2,4,v1,-4,['right'],1121
