trial, progress in trial, Presented Person, Smpled-Stim, SmpledStim-Location, FalseStim, FalseStim-Location, Pressed Key, Reaction Time
1,1,m1,c1,-4,c2,4,['left'],3438
2,1,m1,c1,4,c2,-4,['left'],754
3,1,m1,v1,-4,v2,4,['left'],1251
3,2,m1,c1,-4,v2,4,['left'],1091
3,3,w1,v2,4,c2,-4,['right'],929
3,4,w1,c1,4,c2,-4,['right'],1283
3,5,w2,c2,-4,v2,4,['left'],1353
3,6,w2,v1,-4,v2,4,['left'],748
3,7,m2,v2,-4,v1,4,['left'],1391
3,8,m1,v1,4,c2,-4,['left'],1257
4,1,m1,c1,4,c2,-4,['left'],2426
5,1,w2,c2,4,c1,-4,['left'],935
6,1,m2,v2,-4,c1,4,['right'],1513
7,1,w2,v1,4,c1,-4,['right'],987
7,2,m2,v2,-4,c1,4,['left'],773
7,3,m2,c2,4,c1,-4,['right'],936
7,4,m2,c2,4,v1,-4,['right'],1387
7,5,m1,c1,-4,v2,4,['left'],1405
7,6,w1,v2,-4,c2,4,['left'],1671
7,7,m1,v1,4,c2,-4,['left'],1941
8,1,m1,c1,4,c2,-4,['left'],990
9,1,m2,v2,-4,v1,4,['left'],1431
9,2,w2,c2,-4,c1,4,['left'],1559
9,3,m2,c2,-4,v1,4,['left'],762
9,4,w1,c1,-4,c2,4,['right'],1652
10,1,w1,v2,4,v1,-4,['right'],1524
10,2,m1,v1,4,c2,-4,['right'],1073
10,3,w1,c1,-4,c2,4,['right'],2352
11,1,w2,c2,-4,c1,4,['left'],1396
11,2,w2,c2,-4,c1,4,['left'],1573
11,3,w1,v2,-4,v1,4,['left'],954
11,4,m1,c1,4,v2,-4,['right'],2225
11,5,w1,c1,4,c2,-4,['left'],1754
12,1,m1,v1,4,c2,-4,['right'],1928
12,2,w1,c1,-4,v1,4,['left'],2404
12,3,w1,v2,4,c2,-4,['right'],1096
12,4,w1,v2,4,c2,-4,['right'],1185
12,5,m1,c1,4,c2,-4,['right'],3187
13,1,m2,v2,4,v1,-4,['right'],2588
14,1,w1,c1,-4,v1,4,['left'],1355
14,2,m1,c1,4,c2,-4,['right'],1655
14,3,m1,v1,-4,v2,4,['left'],1478
14,4,m2,c2,-4,c1,4,['left'],820
14,5,w1,v2,-4,c2,4,['left'],1805
14,6,w1,v2,4,v1,-4,['right'],1414
14,7,m2,c2,4,v1,-4,['right'],2527
15,1,w2,c2,-4,c1,4,['left'],1761
15,2,m1,c1,-4,c2,4,['right'],1171
16,1,w2,c2,-4,c1,4,['left'],1475
16,2,w2,c2,4,v2,-4,['right'],1786
16,3,m2,c2,4,v1,-4,['right'],1612
16,4,m1,c1,4,c2,-4,['right'],1109
16,5,m1,c1,-4,c2,4,['left'],1714
16,6,m2,v2,4,c1,-4,['right'],1207
16,7,m1,v1,4,c2,-4,['right'],1368
16,8,w2,v1,-4,v2,4,['left'],1083
16,9,w1,v2,-4,v1,4,['left'],1280
16,10,w1,v2,4,v1,-4,['right'],1326
16,11,w2,v1,4,c1,-4,['right'],1498
16,12,w1,c1,4,c2,-4,['right'],1768
16,13,m1,v1,-4,v2,4,['left'],987
16,14,m2,c2,4,c1,-4,['left'],1356
17,1,m2,c2,-4,v1,4,['left'],1878
17,2,w2,c2,4,c1,-4,['right'],1612
17,3,m1,c1,-4,v2,4,['right'],1957
18,1,w1,v2,4,c2,-4,['right'],1792
18,2,w2,c2,4,c1,-4,['right'],1315
18,3,w1,c1,-4,c2,4,['left'],1911
18,4,m2,v2,4,v1,-4,['left'],1084
19,1,m2,v2,-4,c1,4,['left'],1396
19,2,m2,c2,-4,c1,4,['left'],1613
19,3,w1,v2,-4,v1,4,['left'],1006
19,4,m2,c2,4,c1,-4,['right'],1831
19,5,m1,c1,-4,v2,4,['left'],2767
20,1,w1,c1,4,v1,-4,['right'],1425
20,2,m2,c2,4,c1,-4,['right'],681
20,3,m2,v2,-4,v1,4,['left'],1599
20,4,m2,c2,4,c1,-4,['right'],945
20,5,w1,v2,-4,c2,4,['left'],820
20,6,m2,v2,4,c1,-4,['right'],1220
20,7,w1,v2,-4,c2,4,['left'],1429
20,8,m1,v1,4,c2,-4,['right'],1125
20,9,w1,c1,-4,v1,4,['left'],1473
20,10,w2,c2,-4,v2,4,['left'],1280
20,11,m1,c1,-4,c2,4,['left'],2230
20,12,w2,c2,-4,c1,4,['left'],1198
20,13,w2,v1,4,c1,-4,['right'],1039
20,14,m1,v1,4,v2,-4,['left'],1807
21,1,m1,c1,-4,v2,4,['left'],1790
21,2,w1,c1,-4,v1,4,['left'],1192
21,3,m2,c2,4,v1,-4,['right'],1082
21,4,m2,c2,-4,c1,4,['right'],1088
22,1,m2,v2,4,v1,-4,['right'],1130
22,2,w2,c2,4,c1,-4,['right'],1798
22,3,w2,v1,4,c1,-4,['right'],807
22,4,w1,v2,-4,v1,4,['left'],760
22,5,m2,c2,4,c1,-4,['right'],843
22,6,m1,v1,4,v2,-4,['left'],1514
23,1,w1,c1,4,v1,-4,['right'],1460
23,2,m1,c1,4,c2,-4,['left'],2891
24,1,w1,v2,4,v1,-4,['right'],724
24,2,w2,c2,4,c1,-4,['right'],896
24,3,w2,v1,4,v2,-4,['right'],933
24,4,m2,c2,4,v1,-4,['right'],1201
24,5,m1,v1,4,v2,-4,['right'],1306
24,6,m2,v2,-4,v1,4,['left'],1128
24,7,w1,v2,-4,v1,4,['left'],1595
24,8,w1,c1,-4,c2,4,['left'],2565
25,1,m1,c1,4,v2,-4,['left'],1525
26,1,m1,c1,4,v2,-4,['right'],966
26,2,m1,v1,-4,v2,4,['left'],1513
26,3,w2,v1,-4,c1,4,['left'],886
26,4,w1,c1,4,v1,-4,['right'],1227
26,5,m2,c2,4,v1,-4,['right'],731
26,6,w1,c1,-4,v1,4,['left'],1303
26,7,m1,v1,-4,v2,4,['left'],1100
26,8,w2,v1,4,c1,-4,['right'],1409
26,9,m2,v2,-4,c1,4,['left'],778
26,10,w1,v2,4,c2,-4,['right'],1492
26,11,m2,c2,-4,c1,4,['left'],1338
26,12,w2,c2,-4,v2,4,['left'],1318
26,13,w2,c2,-4,v2,4,['left'],851
26,14,w1,v2,-4,c2,4,['left'],1130
26,15,m1,c1,-4,c2,4,['left'],1381
26,16,m2,v2,4,v1,-4,['right'],912
